Timestamp,INDI_Outer.disturbance,INDI_Outer.disturbance_f,INDI_Outer.disturbance_a
28688,0.8174999952316284,0.8175038695335388,0.8175032138824463
28708,0.8174999952316284,0.8175040483474731,0.8175032138824463
28728,0.8174999952316284,0.8175041079521179,0.8175032138824463
28748,0.8174999952316284,0.8175039291381836,0.8175032138824463
28768,0.8174999952316284,0.8175038695335388,0.8175032138824463
28788,0.8174999952316284,0.8175040483474731,0.8175032138824463
28808,0.8174999952316284,0.8175041079521179,0.8175032138824463
28828,0.8174999952316284,0.8175039291381836,0.8175032138824463
28848,0.8174999952316284,0.8175038695335388,0.8175032138824463
28868,0.8174999952316284,0.8175041079521179,0.8175032138824463
28888,0.8174999952316284,0.8175040483474731,0.8175032138824463
28908,0.8174999952316284,0.8175038695335388,0.8175032138824463
28928,0.8174999952316284,0.8175039291381836,0.8175032138824463
28948,0.8174999952316284,0.8175041079521179,0.8175032138824463
28968,0.8174999952316284,0.8175040483474731,0.8175032138824463
28988,0.8174999952316284,0.8175038695335388,0.8175032138824463
29008,0.8174999952316284,0.8175039291381836,0.8175032138824463
29028,0.8174999952316284,0.8175041079521179,0.8175032138824463
29048,0.8174999952316284,0.8175040483474731,0.8175032138824463
29068,0.8174999952316284,0.8175038695335388,0.8175032138824463
29088,0.8174999952316284,0.8175039291381836,0.8175032138824463
29108,0.8174999952316284,0.8175041079521179,0.8175032138824463
29128,0.8174999952316284,0.8175040483474731,0.8175032138824463
29148,0.8174999952316284,0.8175038695335388,0.8175032138824463
29168,0.8174999952316284,0.8175039291381836,0.8175032138824463
29188,0.8174999952316284,0.8175041079521179,0.8175032138824463
29208,0.8174999952316284,0.8175040483474731,0.8175032138824463
29228,0.8174999952316284,0.8175038695335388,0.8175032138824463
29248,0.8174999952316284,0.8175039291381836,0.8175032138824463
29268,0.8174999952316284,0.8175041079521179,0.8175032138824463
29288,0.8174999952316284,0.8175040483474731,0.8175032138824463
29308,0.8174999952316284,0.8175038695335388,0.8175032138824463
29328,0.8174999952316284,0.8175039291381836,0.8175032138824463
29348,0.8174999952316284,0.8175041079521179,0.8175032138824463
29368,0.8174999952316284,0.8175040483474731,0.8175032138824463
29388,0.8174999952316284,0.8175038695335388,0.8175032138824463
29408,0.8174999952316284,0.8175039291381836,0.8175032138824463
29428,0.8174999952316284,0.8175041079521179,0.8175032138824463
29448,0.8174999952316284,0.8175040483474731,0.8175032138824463
29468,0.8174999952316284,0.8175038695335388,0.8175032138824463
29488,0.8174999952316284,0.8175039291381836,0.8175032138824463
29508,0.8174999952316284,0.8175041079521179,0.8175032138824463
29528,0.8174999952316284,0.8175040483474731,0.8175032138824463
29548,0.8174999952316284,0.8175038695335388,0.8175032138824463
29568,0.8174999952316284,0.8175039291381836,0.8175032138824463
29588,0.8174999952316284,0.8175041079521179,0.8175032138824463
29608,0.8174999952316284,0.8175040483474731,0.8175032138824463
29628,0.8174999952316284,0.8175038695335388,0.8175032138824463
29648,0.8174999952316284,0.8175039291381836,0.8175032138824463
29668,0.8174999952316284,0.8175041079521179,0.8175032138824463
29688,0.8174999952316284,0.8175040483474731,0.8175032138824463
29708,0.8174999952316284,0.8175038695335388,0.8175032138824463
29728,0.8174999952316284,0.8175039291381836,0.8175032138824463
29748,0.8174999952316284,0.8175041079521179,0.8175032138824463
29768,0.8174999952316284,0.8175040483474731,0.8175032138824463
29788,0.8174999952316284,0.8175038695335388,0.8175032138824463
29808,0.8174999952316284,0.8175039291381836,0.8175032138824463
29828,0.8174999952316284,0.8175041079521179,0.8175032138824463
29848,0.8174999952316284,0.8175040483474731,0.8175032138824463
29868,0.8174999952316284,0.8175038695335388,0.8175032138824463
29888,0.8174999952316284,0.8175039291381836,0.8175032138824463
29908,0.8174999952316284,0.8175041079521179,0.8175032138824463
29928,0.8174999952316284,0.8175040483474731,0.8175032138824463
29948,0.8174999952316284,0.8175038695335388,0.8175032138824463
29968,0.8174999952316284,0.8175039291381836,0.8175032138824463
29988,0.8174999952316284,0.8175041079521179,0.8175032138824463
30008,0.8174999952316284,0.8175040483474731,0.8175032138824463
30028,0.8174999952316284,0.8175038695335388,0.8175032138824463
30048,0.8174999952316284,0.8175039291381836,0.8175032138824463
30068,0.8174999952316284,0.8175041079521179,0.8175032138824463
30088,0.8174999952316284,0.8175040483474731,0.8175032138824463
30108,0.8174999952316284,0.8175038695335388,0.8175032138824463
30128,0.8174999952316284,0.8175039291381836,0.8175032138824463
30148,0.8174999952316284,0.8175041079521179,0.8175032138824463
30168,0.8174999952316284,0.8175040483474731,0.8175032138824463
30188,0.8174999952316284,0.8175038695335388,0.8175032138824463
30208,0.8174999952316284,0.8175039291381836,0.8175032138824463
30228,0.8174999952316284,0.8175041079521179,0.8175032138824463
30248,0.8174999952316284,0.8175040483474731,0.8175032138824463
30268,0.8174999952316284,0.8175038695335388,0.8175032138824463
30288,0.8174999952316284,0.8175039291381836,0.8175032138824463
30308,0.8174999952316284,0.8175041079521179,0.8175032138824463
30328,0.8174999952316284,0.8175040483474731,0.8175032138824463
30348,0.8174999952316284,0.8175038695335388,0.8175032138824463
30368,0.8174999952316284,0.8175039291381836,0.8175032138824463
30388,0.8174999952316284,0.8175041079521179,0.8175032138824463
30408,0.8174999952316284,0.8175040483474731,0.8175032138824463
30428,0.8174999952316284,0.8175038695335388,0.8175032138824463
30448,0.8174999952316284,0.8175039291381836,0.8175032138824463
30468,0.8174999952316284,0.8175041079521179,0.8175032138824463
30488,0.8174999952316284,0.8175040483474731,0.8175032138824463
30508,0.8174999952316284,0.8175038695335388,0.8175032138824463
30528,0.8174999952316284,0.8175039291381836,0.8175032138824463
30548,0.8174999952316284,0.8175041079521179,0.8175032138824463
30568,0.8174999952316284,0.8175040483474731,0.8175032138824463
30588,0.8174999952316284,0.8175038695335388,0.8175032138824463
30608,0.8174999952316284,0.8175039291381836,0.8175032138824463
30628,0.8174999952316284,0.8175041079521179,0.8175032138824463
30648,0.8174999952316284,0.8175040483474731,0.8175032138824463
30668,0.8174999952316284,0.8175038695335388,0.8175032138824463
30688,0.8174999952316284,0.8175039291381836,0.8175032138824463
30708,0.8174999952316284,0.8175041079521179,0.8175032138824463
30728,0.8174999952316284,0.8175040483474731,0.8175032138824463
30748,0.8174999952316284,0.8175038695335388,0.8175032138824463
30768,0.8174999952316284,0.8175039291381836,0.8175032138824463
30788,0.8174999952316284,0.8175041079521179,0.8175032138824463
30808,0.8174999952316284,0.8175039291381836,0.8175032138824463
30828,0.8174999952316284,0.8175038695335388,0.8175032138824463
30848,0.8174999952316284,0.8175040483474731,0.8175032138824463
30868,0.8174999952316284,0.8175041079521179,0.8175032138824463
30888,0.8174999952316284,0.8175039291381836,0.8175032138824463
30908,0.8174999952316284,0.8175038695335388,0.8175032138824463
30928,0.8174999952316284,0.8175040483474731,0.8175032138824463
30948,0.8174999952316284,0.8175041079521179,0.8175032138824463
30968,0.8174999952316284,0.8175039291381836,0.8175032138824463
30988,0.8174999952316284,0.8175038695335388,0.8175032138824463
31008,0.8174999952316284,0.8175040483474731,0.8175032138824463
31028,0.8174999952316284,0.8175041079521179,0.8175032138824463
31048,0.8174999952316284,0.8175039291381836,0.8175032138824463
31068,0.8174999952316284,0.8175038695335388,0.8175032138824463
31088,0.8174999952316284,0.8175040483474731,0.8175032138824463
31108,0.8174999952316284,0.8175041079521179,0.8175032138824463
31128,0.8174999952316284,0.8175039291381836,0.8175032138824463
31148,0.8174999952316284,0.8175038695335388,0.8175032138824463
31168,0.8174999952316284,0.8175040483474731,0.8175032138824463
31188,0.8174999952316284,0.8175041079521179,0.8175032138824463
31208,0.8174999952316284,0.8175039291381836,0.8175032138824463
31228,0.8174999952316284,0.8175038695335388,0.8175032138824463
31248,0.8174999952316284,0.8175040483474731,0.8175032138824463
31268,0.8174999952316284,0.8175041079521179,0.8175032138824463
31288,0.8174999952316284,0.8175039291381836,0.8175032138824463
31308,0.8174999952316284,0.8175038695335388,0.8175032138824463
31328,0.8174999952316284,0.8175040483474731,0.8175032138824463
31348,0.8174999952316284,0.8175041079521179,0.8175032138824463
31368,0.8174999952316284,0.8175039291381836,0.8175032138824463
31388,0.8174999952316284,0.8175038695335388,0.8175032138824463
31408,0.8174999952316284,0.8175040483474731,0.8175032138824463
31428,0.8174999952316284,0.8175041079521179,0.8175032138824463
31448,0.8174999952316284,0.8175039291381836,0.8175032138824463
31468,0.8174999952316284,0.8175038695335388,0.8175032138824463
31488,0.8174999952316284,0.8175040483474731,0.8175032138824463
31508,0.8174999952316284,0.8175041079521179,0.8175032138824463
31528,0.8174999952316284,0.8175039291381836,0.8175032138824463
31548,0.8174999952316284,0.8175038695335388,0.8175032138824463
31568,0.8174999952316284,0.8175040483474731,0.8175032138824463
31588,0.8174999952316284,0.8175041079521179,0.8175032138824463
31608,0.8174999952316284,0.8175039291381836,0.8175032138824463
31628,0.8174999952316284,0.8175038695335388,0.8175032138824463
31648,0.8174999952316284,0.8175040483474731,0.8175032138824463
31668,0.8174999952316284,0.8175041079521179,0.8175032138824463
31688,0.8174999952316284,0.8175039291381836,0.8175032138824463
31708,0.8174999952316284,0.8175038695335388,0.8175032138824463
31728,0.8174999952316284,0.8175040483474731,0.8175032138824463
31748,0.8174999952316284,0.8175041079521179,0.8175032138824463
31768,0.8174999952316284,0.8175039291381836,0.8175032138824463
31788,0.8174999952316284,0.8175038695335388,0.8175032138824463
31808,0.8174999952316284,0.8175040483474731,0.8175032138824463
31828,0.8174999952316284,0.8175041079521179,0.8175032138824463
31848,0.8174999952316284,0.8175039291381836,0.8175032138824463
31868,0.8174999952316284,0.8175038695335388,0.8175032138824463
31888,0.8174999952316284,0.8175040483474731,0.8175032138824463
31908,0.8174999952316284,0.8175041079521179,0.8175032138824463
31928,0.8174999952316284,0.8175039291381836,0.8175032138824463
31948,0.8174999952316284,0.8175038695335388,0.8175032138824463
31968,0.8174999952316284,0.8175040483474731,0.8175032138824463
31988,0.8174999952316284,0.8175041079521179,0.8175032138824463
32008,0.8174999952316284,0.8175039291381836,0.8175032138824463
32028,0.8174999952316284,0.8175038695335388,0.8175032138824463
32048,0.8174999952316284,0.8175040483474731,0.8175032138824463
32068,0.8174999952316284,0.8175041079521179,0.8175032138824463
32088,0.8174999952316284,0.8175039291381836,0.8175032138824463
32108,0.8174999952316284,0.8175038695335388,0.8175032138824463
32128,0.8174999952316284,0.8175040483474731,0.8175032138824463
32148,0.8174999952316284,0.8175041079521179,0.8175032138824463
32168,0.8174999952316284,0.8175039291381836,0.8175032138824463
32188,0.8174999952316284,0.8175038695335388,0.8175032138824463
32208,0.8174999952316284,0.8175040483474731,0.8175032138824463
32228,0.8174999952316284,0.8175041079521179,0.8175032138824463
32248,0.8174999952316284,0.8175039291381836,0.8175032138824463
32268,0.8174999952316284,0.8175038695335388,0.8175032138824463
32288,0.8174999952316284,0.8175040483474731,0.8175032138824463
32308,0.8174999952316284,0.8175041079521179,0.8175032138824463
32328,0.8174999952316284,0.8175039291381836,0.8175032138824463
32348,0.8174999952316284,0.8175038695335388,0.8175032138824463
32368,0.8174999952316284,0.8175040483474731,0.8175032138824463
32388,0.8174999952316284,0.8175041079521179,0.8175032138824463
32408,0.8174999952316284,0.8175039291381836,0.8175032138824463
32428,0.8174999952316284,0.8175038695335388,0.8175032138824463
32448,0.8174999952316284,0.8175040483474731,0.8175032138824463
32468,0.8174999952316284,0.8175041079521179,0.8175032138824463
32488,0.8174999952316284,0.8175039291381836,0.8175032138824463
32508,0.8174999952316284,0.8175038695335388,0.8175032138824463
32528,0.8174999952316284,0.8175040483474731,0.8175032138824463
32548,0.8174999952316284,0.8175041079521179,0.8175032138824463
32568,0.8174999952316284,0.8175039291381836,0.8175032138824463
32588,0.8174999952316284,0.8175038695335388,0.8175032138824463
32608,0.8174999952316284,0.8175040483474731,0.8175032138824463
32628,0.8174999952316284,0.8175041079521179,0.8175032138824463
32648,0.8174999952316284,0.8175039291381836,0.8175032138824463
32668,0.8174999952316284,0.8175038695335388,0.8175032138824463
32688,0.8174999952316284,0.8175040483474731,0.8175032138824463
32708,0.8174999952316284,0.8175041079521179,0.8175032138824463
32728,0.8174999952316284,0.8175039291381836,0.8175032138824463
32748,0.8174999952316284,0.8175038695335388,0.8175032138824463
32768,0.8174999952316284,0.8175040483474731,0.8175032138824463
32788,0.8174999952316284,0.8175041079521179,0.8175032138824463
32808,0.8174999952316284,0.8175039291381836,0.8175032138824463
32828,0.8174999952316284,0.8175038695335388,0.8175032138824463
32848,0.8174999952316284,0.8175040483474731,0.8175032138824463
32868,0.8174999952316284,0.8175041079521179,0.8175032138824463
32888,0.8174999952316284,0.8175038695335388,0.8175032138824463
32908,0.8174999952316284,0.8175039291381836,0.8175032138824463
32928,0.8174999952316284,0.8175041079521179,0.8175032138824463
32948,0.8174999952316284,0.8175040483474731,0.8175032138824463
32968,0.8174999952316284,0.8175038695335388,0.8175032138824463
32988,0.8174999952316284,0.8175039291381836,0.8175032138824463
33008,0.8174999952316284,0.8175041079521179,0.8175032138824463
33028,0.8174999952316284,0.8175040483474731,0.8175032138824463
33048,0.8174999952316284,0.8175038695335388,0.8175032138824463
33068,0.8174999952316284,0.8175039291381836,0.8175032138824463
33088,0.8174999952316284,0.8175041079521179,0.8175032138824463
33108,0.8174999952316284,0.8175040483474731,0.8175032138824463
33128,0.8174999952316284,0.8175038695335388,0.8175032138824463
33148,0.8174999952316284,0.8175039291381836,0.8175032138824463
33168,0.8174999952316284,0.8175041079521179,0.8175032138824463
33188,0.8174999952316284,0.8175040483474731,0.8175032138824463
33208,0.8174999952316284,0.8175038695335388,0.8175032138824463
33228,0.8174999952316284,0.8175039291381836,0.8175032138824463
33248,0.8174999952316284,0.8175041079521179,0.8175032138824463
33268,0.8174999952316284,0.8175040483474731,0.8175032138824463
33288,0.8174999952316284,0.8175038695335388,0.8175032138824463
33308,0.8174999952316284,0.8175039291381836,0.8175032138824463
33328,0.8174999952316284,0.8175041079521179,0.8175032138824463
33348,0.8174999952316284,0.8175040483474731,0.8175032138824463
33368,0.8174999952316284,0.8175038695335388,0.8175032138824463
33388,0.8174999952316284,0.8175039291381836,0.8175032138824463
33408,0.8174999952316284,0.8175041079521179,0.8175032138824463
33428,0.8174999952316284,0.8175040483474731,0.8175032138824463
33448,0.8174999952316284,0.8175038695335388,0.8175032138824463
33468,0.8174999952316284,0.8175039291381836,0.8175032138824463
33488,0.8174999952316284,0.8175041079521179,0.8175032138824463
33508,0.8174999952316284,0.8175040483474731,0.8175032138824463
33528,0.8174999952316284,0.8175038695335388,0.8175032138824463
33548,0.8174999952316284,0.8175039291381836,0.8175032138824463
33568,0.8174999952316284,0.8175041079521179,0.8175032138824463
33588,0.8174999952316284,0.8175040483474731,0.8175032138824463
33608,0.8174999952316284,0.8175038695335388,0.8175032138824463
33628,0.8174999952316284,0.8175039291381836,0.8175032138824463
33648,0.8174999952316284,0.8175041079521179,0.8175032138824463
33668,0.8174999952316284,0.8175040483474731,0.8175032138824463
33688,0.8174999952316284,0.8175038695335388,0.8175032138824463
33708,0.8174999952316284,0.8175039291381836,0.8175032138824463
33728,0.8174999952316284,0.8175041079521179,0.8175032138824463
33748,0.8174999952316284,0.8175040483474731,0.8175032138824463
33768,0.8174999952316284,0.8175038695335388,0.8175032138824463
33788,0.8174999952316284,0.8175039291381836,0.8175032138824463
33808,0.8174999952316284,0.8175041079521179,0.8175032138824463
33828,0.8174999952316284,0.8175040483474731,0.8175032138824463
33848,0.8174999952316284,0.8175038695335388,0.8175032138824463
33868,0.8174999952316284,0.8175039291381836,0.8175032138824463
33888,0.8174999952316284,0.8175041079521179,0.8175032138824463
33908,0.8174999952316284,0.8175040483474731,0.8175032138824463
33928,0.8174999952316284,0.8175038695335388,0.8175032138824463
33948,0.8174999952316284,0.8175039291381836,0.8175032138824463
33968,0.8174999952316284,0.8175041079521179,0.8175032138824463
33988,0.8174999952316284,0.8175040483474731,0.8175032138824463
34008,0.8174999952316284,0.8175038695335388,0.8175032138824463
34028,0.8174999952316284,0.8175039291381836,0.8175032138824463
34048,0.8174999952316284,0.8175041079521179,0.8175032138824463
34068,0.8174999952316284,0.8175040483474731,0.8175032138824463
34088,0.8174999952316284,0.8175038695335388,0.8175032138824463
34108,0.8174999952316284,0.8175039291381836,0.8175032138824463
34128,0.8174999952316284,0.8175041079521179,0.8175032138824463
34148,0.8174999952316284,0.8175040483474731,0.8175032138824463
34168,0.8174999952316284,0.8175038695335388,0.8175032138824463
34188,0.8174999952316284,0.8175039291381836,0.8175032138824463
34208,0.8174999952316284,0.8175041079521179,0.8175032138824463
34228,0.8174999952316284,0.8175040483474731,0.8175032138824463
34248,0.8174999952316284,0.8175038695335388,0.8175032138824463
34268,0.8174999952316284,0.8175039291381836,0.8175032138824463
34288,0.8174999952316284,0.8175041079521179,0.8175032138824463
34308,0.8174999952316284,0.8175040483474731,0.8175032138824463
34328,0.8174999952316284,0.8175038695335388,0.8175032138824463
34348,0.8174999952316284,0.8175039291381836,0.8175032138824463
34368,0.8174999952316284,0.8175041079521179,0.8175032138824463
34388,0.8174999952316284,0.8175040483474731,0.8175032138824463
34408,0.8174999952316284,0.8175038695335388,0.8175032138824463
34428,0.8174999952316284,0.8175039291381836,0.8175032138824463
34448,0.8174999952316284,0.8175041079521179,0.8175032138824463
34468,0.8174999952316284,0.8175040483474731,0.8175032138824463
34488,0.8174999952316284,0.8175038695335388,0.8175032138824463
34508,0.8174999952316284,0.8175039291381836,0.8175032138824463
34528,0.8174999952316284,0.8175041079521179,0.8175032138824463
34548,0.8174999952316284,0.8175040483474731,0.8175032138824463
34568,0.8174999952316284,0.8175038695335388,0.8175032138824463
34588,0.8174999952316284,0.8175039291381836,0.8175032138824463
34608,0.8174999952316284,0.8175041079521179,0.8175032138824463
34628,0.8174999952316284,0.8175040483474731,0.8175032138824463
34648,0.8174999952316284,0.8175038695335388,0.8175032138824463
34668,0.8174999952316284,0.8175039291381836,0.8175032138824463
34688,0.8174999952316284,0.8175041079521179,0.8175032138824463
34708,0.8174999952316284,0.8175040483474731,0.8175032138824463
34728,0.8174999952316284,0.8175038695335388,0.8175032138824463
34748,0.8174999952316284,0.8175039291381836,0.8175032138824463
34768,0.8174999952316284,0.8175041079521179,0.8175032138824463
34788,0.8174999952316284,0.8175040483474731,0.8175032138824463
34808,0.8174999952316284,0.8175038695335388,0.8175032138824463
34828,0.8174999952316284,0.8175039291381836,0.8175032138824463
34848,0.8174999952316284,0.8175041079521179,0.8175032138824463
34868,0.8174999952316284,0.8175040483474731,0.8175032138824463
34888,0.8174999952316284,0.8175038695335388,0.8175032138824463
34908,0.8174999952316284,0.8175039291381836,0.8175032138824463
34928,0.8174999952316284,0.8175041079521179,0.8175032138824463
34948,0.8174999952316284,0.8175040483474731,0.8175032138824463
34968,0.8174999952316284,0.8175038695335388,0.8175032138824463
34988,0.8174999952316284,0.8175039291381836,0.8175032138824463
35008,0.8174999952316284,0.8175041079521179,0.8175032138824463
35028,0.8174999952316284,0.8175039291381836,0.8175032138824463
35048,0.8174999952316284,0.8175038695335388,0.8175032138824463
35068,0.8174999952316284,0.8175040483474731,0.8175032138824463
35088,0.8174999952316284,0.8175041079521179,0.8175032138824463
35108,0.8174999952316284,0.8175039291381836,0.8175032138824463
35128,0.8174999952316284,0.8175038695335388,0.8175032138824463
35148,0.8174999952316284,0.8175040483474731,0.8175032138824463
35168,0.8174999952316284,0.8175041079521179,0.8175032138824463
35188,0.8174999952316284,0.8175039291381836,0.8175032138824463
35208,0.8174999952316284,0.8175038695335388,0.8175032138824463
35228,0.8174999952316284,0.8175040483474731,0.8175032138824463
35248,0.8174999952316284,0.8175041079521179,0.8175032138824463
35268,0.8174999952316284,0.8175039291381836,0.8175032138824463
35288,0.8174999952316284,0.8175038695335388,0.8175032138824463
35308,0.8174999952316284,0.8175040483474731,0.8175032138824463
35328,0.8174999952316284,0.8175041079521179,0.8175032138824463
35348,0.8174999952316284,0.8175039291381836,0.8175032138824463
35368,0.8174999952316284,0.8175038695335388,0.8175032138824463
35388,0.8174999952316284,0.8175040483474731,0.8175032138824463
35408,0.8174999952316284,0.8175041079521179,0.8175032138824463
35428,0.8174999952316284,0.8175039291381836,0.8175032138824463
35448,0.8174999952316284,0.8175038695335388,0.8175032138824463
35468,0.8174999952316284,0.8175040483474731,0.8175032138824463
35488,0.8174999952316284,0.8175041079521179,0.8175032138824463
35508,0.8174999952316284,0.8175039291381836,0.8175032138824463
35528,0.8174999952316284,0.8175038695335388,0.8175032138824463
35548,0.8174999952316284,0.8175040483474731,0.8175032138824463
35568,0.8174999952316284,0.8175041079521179,0.8175032138824463
35588,0.8174999952316284,0.8175039291381836,0.8175032138824463
35608,0.8174999952316284,0.8175038695335388,0.8175032138824463
35628,0.8174999952316284,0.8175040483474731,0.8175032138824463
35648,0.8174999952316284,0.8175041079521179,0.8175032138824463
35668,0.8174999952316284,0.8175039291381836,0.8175032138824463
35688,0.8174999952316284,0.8175038695335388,0.8175032138824463
35708,0.8174999952316284,0.8175040483474731,0.8175032138824463
35728,0.8174999952316284,0.8175041079521179,0.8175032138824463
35748,0.8174999952316284,0.8175039291381836,0.8175032138824463
35768,0.8174999952316284,0.8175038695335388,0.8175032138824463
35788,0.8174999952316284,0.8175040483474731,0.8175032138824463
35808,0.8174999952316284,0.8175041079521179,0.8175032138824463
35828,0.8174999952316284,0.8175039291381836,0.8175032138824463
35848,0.8174999952316284,0.8175038695335388,0.8175032138824463
35868,0.8174999952316284,0.8175040483474731,0.8175032138824463
35888,0.8174999952316284,0.8175041079521179,0.8175032138824463
35908,0.8174999952316284,0.8175039291381836,0.8175032138824463
35928,0.8174999952316284,0.8175038695335388,0.8175032138824463
35948,0.8174999952316284,0.8175040483474731,0.8175032138824463
35968,0.8174999952316284,0.8175041079521179,0.8175032138824463
35988,0.8174999952316284,0.8175039291381836,0.8175032138824463
36008,0.8174999952316284,0.8175038695335388,0.8175032138824463
36028,0.8174999952316284,0.8175040483474731,0.8175032138824463
36048,0.8174999952316284,0.8175041079521179,0.8175032138824463
36068,0.8174999952316284,0.8175039291381836,0.8175032138824463
36088,0.8174999952316284,0.8175038695335388,0.8175032138824463
36108,0.8174999952316284,0.8175040483474731,0.8175032138824463
36128,0.8174999952316284,0.8175041079521179,0.8175032138824463
36148,0.8174999952316284,0.8175039291381836,0.8175032138824463
36168,0.8174999952316284,0.8175038695335388,0.8175032138824463
36188,0.8174999952316284,0.8175040483474731,0.8175032138824463
36208,0.8174999952316284,0.8175041079521179,0.8175032138824463
36228,0.8174999952316284,0.8175039291381836,0.8175032138824463
36248,0.8174999952316284,0.8175038695335388,0.8175032138824463
36268,0.8174999952316284,0.8175040483474731,0.8175032138824463
36288,0.8174999952316284,0.8175041079521179,0.8175032138824463
36308,0.8174999952316284,0.8175039291381836,0.8175032138824463
36328,0.8174999952316284,0.8175038695335388,0.8175032138824463
36348,0.8174999952316284,0.8175040483474731,0.8175032138824463
36368,0.8174999952316284,0.8175041079521179,0.8175032138824463
36388,0.8174999952316284,0.8175039291381836,0.8175032138824463
36408,0.8174999952316284,0.8175038695335388,0.8175032138824463
36428,0.8174999952316284,0.8175040483474731,0.8175032138824463
36448,0.8174999952316284,0.8175041079521179,0.8175032138824463
36468,0.8174999952316284,0.8175039291381836,0.8175032138824463
36488,0.8174999952316284,0.8175038695335388,0.8175032138824463
36508,0.8174999952316284,0.8175040483474731,0.8175032138824463
36528,0.8174999952316284,0.8175041079521179,0.8175032138824463
36548,0.8174999952316284,0.8175039291381836,0.8175032138824463
36568,0.8174999952316284,0.8175038695335388,0.8175032138824463
36588,0.8174999952316284,0.8175040483474731,0.8175032138824463
36608,0.8174999952316284,0.8175041079521179,0.8175032138824463
36628,0.8174999952316284,0.8175039291381836,0.8175032138824463
36648,0.8174999952316284,0.8175038695335388,0.8175032138824463
36668,0.8174999952316284,0.8175040483474731,0.8175032138824463
36688,0.8174999952316284,0.8175041079521179,0.8175032138824463
36708,0.8174999952316284,0.8175039291381836,0.8175032138824463
36728,0.8174999952316284,0.8175038695335388,0.8175032138824463
36748,0.8174999952316284,0.8175040483474731,0.8175032138824463
36768,0.8174999952316284,0.8175041079521179,0.8175032138824463
36788,0.8174999952316284,0.8175039291381836,0.8175032138824463
36808,0.8174999952316284,0.8175038695335388,0.8175032138824463
36828,0.8174999952316284,0.8175040483474731,0.8175032138824463
36848,0.8174999952316284,0.8175041079521179,0.8175032138824463
36868,0.8174999952316284,0.8175039291381836,0.8175032138824463
36888,0.8174999952316284,0.8175038695335388,0.8175032138824463
36908,0.8174999952316284,0.8175040483474731,0.8175032138824463
36928,0.8174999952316284,0.8175041079521179,0.8175032138824463
36948,0.8174999952316284,0.8175039291381836,0.8175032138824463
36968,0.8174999952316284,0.8175038695335388,0.8175032138824463
36988,0.8174999952316284,0.8175040483474731,0.8175032138824463
37008,0.8174999952316284,0.8175041079521179,0.8175032138824463
37028,0.8174999952316284,0.8175039291381836,0.8175032138824463
37048,0.8174999952316284,0.8175038695335388,0.8175032138824463
37068,0.8174999952316284,0.8175040483474731,0.8175032138824463
37088,0.8174999952316284,0.8175041079521179,0.8175032138824463
37108,0.8174999952316284,0.8175039291381836,0.8175032138824463
37128,0.8174999952316284,0.8175039291381836,0.8175032138824463
37148,0.8174999952316284,0.8175041079521179,0.8175032138824463
37168,0.8174999952316284,0.8175040483474731,0.8175032138824463
37188,0.8174999952316284,0.8175038695335388,0.8175032138824463
37208,0.8174999952316284,0.8175039291381836,0.8175032138824463
37228,0.8174999952316284,0.8175041079521179,0.8175032138824463
37248,0.8174999952316284,0.8175040483474731,0.8175032138824463
37268,0.8174999952316284,0.8175038695335388,0.8175032138824463
37288,0.8174999952316284,0.8175039291381836,0.8175032138824463
37308,0.8174999952316284,0.8175041079521179,0.8175032138824463
37328,0.8174999952316284,0.8175040483474731,0.8175032138824463
37348,0.8174999952316284,0.8175038695335388,0.8175032138824463
37368,0.8174999952316284,0.8175039291381836,0.8175032138824463
37388,0.8174999952316284,0.8175041079521179,0.8175032138824463
37408,0.8174999952316284,0.8175040483474731,0.8175032138824463
37428,0.8174999952316284,0.8175038695335388,0.8175032138824463
37448,0.8174999952316284,0.8175039291381836,0.8175032138824463
37468,0.8174999952316284,0.8175041079521179,0.8175032138824463
37488,0.8174999952316284,0.8175040483474731,0.8175032138824463
37508,0.8174999952316284,0.8175038695335388,0.8175032138824463
37528,0.8174999952316284,0.8175039291381836,0.8175032138824463
37548,0.8174999952316284,0.8175041079521179,0.8175032138824463
37568,0.8174999952316284,0.8175040483474731,0.8175032138824463
37588,0.8174999952316284,0.8175038695335388,0.8175032138824463
37608,0.8174999952316284,0.8175039291381836,0.8175032138824463
37628,0.8174999952316284,0.8175041079521179,0.8175032138824463
37648,0.8174999952316284,0.8175040483474731,0.8175032138824463
37668,0.8174999952316284,0.8175038695335388,0.8175032138824463
37688,0.8174999952316284,0.8175039291381836,0.8175032138824463
37708,0.8174999952316284,0.8175041079521179,0.8175032138824463
37728,0.8174999952316284,0.8175040483474731,0.8175032138824463
37748,0.8174999952316284,0.8175038695335388,0.8175032138824463
37768,0.8174999952316284,0.8175039291381836,0.8175032138824463
37788,0.8174999952316284,0.8175041079521179,0.8175032138824463
37808,0.8174999952316284,0.8175040483474731,0.8175032138824463
37828,0.8174999952316284,0.8175038695335388,0.8175032138824463
37848,0.8174999952316284,0.8175039291381836,0.8175032138824463
37868,0.8174999952316284,0.8175041079521179,0.8175032138824463
37888,0.8174999952316284,0.8175040483474731,0.8175032138824463
37908,0.8174999952316284,0.8175038695335388,0.8175032138824463
37928,0.8174999952316284,0.8175039291381836,0.8175032138824463
37948,0.8174999952316284,0.8175041079521179,0.8175032138824463
37968,0.8174999952316284,0.8175040483474731,0.8175032138824463
